track_id,as_of_date,current_rank,rank_1d_ago,rank_3d_ago,rank_7d_ago,velocity_1d,velocity_3d,velocity_7d,acceleration,volatility_14d,days_tracked_so_far,n_sources_today,label
20,2026-08-23,41,44.0,42.0,24.0,3.0,0.3333333333333333,-2.4285714285714284,2.761904761904762,11.246727919216722,10,1,0.0
20,2026-08-24,40,41.0,43.0,24.0,1.0,1.0,-2.2857142857142856,3.2857142857142856,11.05523323219288,11,1,
20,2026-08-25,39,40.0,44.0,33.0,1.0,1.6666666666666667,-0.8571428571428571,2.5238095238095237,10.77419757259599,12,1,
20,2026-08-26,43,39.0,41.0,33.0,-4.0,-0.6666666666666666,-1.4285714285714286,0.761904761904762,10.503967504392488,13,1,
20,2026-08-27,42,43.0,40.0,42.0,1.0,-0.6666666666666666,0.0,-0.6666666666666666,10.30869685116556,14,1,
20,2026-08-28,47,42.0,39.0,43.0,-5.0,-2.6666666666666665,-0.5714285714285714,-2.095238095238095,9.717153745983282,15,1,
21,2026-08-11,21,,,,,,,,,1,1,0.0
21,2026-08-13,27,21.0,,,-6.0,,,,,2,1,
21,2026-08-14,31,27.0,21.0,,-4.0,-3.3333333333333335,,,5.033222956847167,3,1,
21,2026-08-15,35,31.0,21.0,,-4.0,-4.666666666666667,,,5.972157622389639,4,1,
21,2026-08-16,49,35.0,27.0,,-14.0,-7.333333333333333,,,10.526157893552615,5,1,
22,2026-08-11,22,,,,,,,,,1,1,1.0
22,2026-08-13,18,22.0,,,4.0,,,,,2,2,1.0
22,2026-08-14,16,18.0,22.0,,2.0,2.0,,,3.0550504633038935,3,2,0.0
22,2026-08-15,14,16.0,22.0,,2.0,2.6666666666666665,,,3.415650255319866,4,2,0.0
22,2026-08-16,14,14.0,18.0,,0.0,1.3333333333333333,,,3.3466401061363023,5,2,0.0
22,2026-08-18,20,14.0,14.0,22.0,-6.0,-2.0,0.2857142857142857,-2.2857142857142856,3.265986323710904,6,2,0.0
22,2026-08-20,26,20.0,14.0,18.0,-6.0,-4.0,-1.1428571428571428,-2.857142857142857,4.429339411136565,7,2,1.0
22,2026-08-21,28,26.0,20.0,16.0,-2.0,-2.6666666666666665,-1.7142857142857142,-0.9523809523809523,5.284748946598261,8,2,1.0
22,2026-08-22,30,28.0,20.0,14.0,-2.0,-3.3333333333333335,-2.2857142857142856,-1.047619047619048,6.009252125773315,9,2,1.0
22,2026-08-23,24,30.0,26.0,14.0,6.0,0.6666666666666666,-1.4285714285714286,2.0952380952380953,5.750362307426087,10,2,1.0
22,2026-08-24,21,24.0,28.0,14.0,3.0,2.3333333333333335,-1.0,3.3333333333333335,5.455605957511628,11,2,
22,2026-08-25,19,21.0,30.0,20.0,2.0,3.6666666666666665,0.14285714285714285,3.5238095238095237,5.239708527632568,12,2,1.0
22,2026-08-26,16,19.0,24.0,20.0,3.0,2.6666666666666665,0.5714285714285714,2.095238095238095,5.418822414845901,13,2,1.0
22,2026-08-27,16,16.0,21.0,26.0,0.0,1.6666666666666667,1.4285714285714286,0.23809523809523814,5.336137083542642,14,2,
22,2026-08-28,16,16.0,19.0,28.0,0.0,1.0,1.7142857142857142,-0.7142857142857142,5.431390245600108,15,2,
22,2026-08-31,17,,16.0,21.0,,-0.3333333333333333,0.5714285714285714,-0.9047619047619047,5.09545251804355,16,2,
22,2026-09-14,20,,,,,,,,,17,2,
22,2026-09-15,21,20.0,,,-1.0,,,,,18,2,
23,2026-08-11,23,,,,,,,,,1,1,
23,2026-08-13,37,23.0,,,-14.0,,,,,2,1,
23,2026-08-14,42,37.0,23.0,,-5.0,-6.333333333333333,,,9.848857801796104,3,1,
24,2026-08-11,24,,,,,,,,,1,1,1.0
24,2026-08-13,21,24.0,,,3.0,,,,,2,2,0.0
24,2026-08-14,20,21.0,24.0,,1.0,1.3333333333333333,,,2.081665999466133,3,2,0.0
24,2026-08-15,18,20.0,24.0,,2.0,2.0,,,2.5,4,1,0.0
24,2026-08-16,19,18.0,21.0,,-1.0,0.6666666666666666,,,2.3021728866442674,5,1,0.0
24,2026-08-18,24,19.0,18.0,24.0,-5.0,-2.0,0.0,-2.0,2.5298221281347035,6,1,0.0
24,2026-08-20,31,24.0,19.0,21.0,-7.0,-4.0,-1.4285714285714286,-2.571428571428571,4.429339411136565,7,1,0.0
24,2026-08-21,35,31.0,24.0,20.0,-4.0,-3.6666666666666665,-2.142857142857143,-1.5238095238095237,6.047431568147635,8,1,1.0
24,2026-08-22,33,35.0,24.0,18.0,2.0,-3.0,-2.142857142857143,-0.8571428571428572,6.4031242374328485,9,1,1.0
24,2026-08-23,27,33.0,31.0,19.0,6.0,1.3333333333333333,-1.1428571428571428,2.4761904761904763,6.069962474714687,10,1,1.0
24,2026-08-24,24,27.0,35.0,19.0,3.0,3.6666666666666665,-0.7142857142857143,4.3809523809523805,5.769827474969168,11,1,
24,2026-08-25,22,24.0,33.0,24.0,2.0,3.6666666666666665,0.2857142857142857,3.380952380952381,5.573204290227127,12,1,1.0
24,2026-08-26,18,22.0,27.0,24.0,4.0,3.0,0.8571428571428571,2.142857142857143,5.913518155015419,13,1,1.0
24,2026-08-27,18,18.0,24.0,31.0,0.0,2.0,1.8571428571428572,0.1428571428571428,5.927986643121392,14,1,
24,2026-08-28,17,18.0,22.0,35.0,1.0,1.6666666666666667,2.5714285714285716,-0.9047619047619049,6.1862129586064825,15,1,
24,2026-08-31,18,,17.0,24.0,,-0.3333333333333333,0.8571428571428571,-1.1904761904761905,6.482143304354033,16,1,
24,2026-09-14,22,,,,,,,,,17,1,
24,2026-09-15,22,22.0,,,0.0,,,,,18,1,
25,2026-08-11,25,,,,,,,,,1,1,1.0
25,2026-08-13,25,25.0,,,0.0,,,,,2,1,1.0
25,2026-08-14,26,25.0,25.0,,-1.0,-0.3333333333333333,,,0.5773502691896258,3,1,1.0
25,2026-08-15,12,26.0,25.0,,14.0,4.333333333333333,,,6.683312551921141,4,2,1.0
25,2026-08-16,11,12.0,25.0,,1.0,4.666666666666667,,,7.5960516059331775,5,2,1.0
25,2026-08-18,13,11.0,12.0,25.0,-2.0,-0.3333333333333333,1.7142857142857142,-2.0476190476190474,7.339391437078872,6,2,1.0
25,2026-08-20,14,13.0,11.0,25.0,-1.0,-1.0,1.5714285714285714,-2.571428571428571,6.928203230275509,7,2,0.0
25,2026-08-21,16,14.0,13.0,26.0,-2.0,-1.0,1.4285714285714286,-2.428571428571429,6.453127702351562,8,2,0.0
25,2026-08-22,19,16.0,13.0,12.0,-3.0,-2.0,-1.0,-1.0,6.050711620223782,9,1,0.0
25,2026-08-23,20,19.0,14.0,11.0,-1.0,-2.0,-1.2857142857142858,-0.7142857142857142,5.743595467030116,10,1,0.0
25,2026-08-24,20,20.0,16.0,11.0,0.0,-1.3333333333333333,-1.2857142857142858,-0.04761904761904745,5.4788850889740175,11,1,
25,2026-08-25,21,20.0,19.0,13.0,-1.0,-0.6666666666666666,-1.1428571428571428,0.47619047619047616,5.282905536642777,12,1,0.0
25,2026-08-26,21,21.0,20.0,13.0,0.0,-0.3333333333333333,-1.1428571428571428,0.8095238095238095,4.951277765905637,13,1,0.0
25,2026-08-27,22,21.0,20.0,14.0,-1.0,-0.6666666666666666,-1.1428571428571428,0.47619047619047616,4.858247019508591,14,1,
25,2026-08-28,22,22.0,21.0,16.0,0.0,-0.3333333333333333,-0.8571428571428571,0.5238095238095237,4.585372506748064,15,1,
25,2026-08-31,25,,22.0,20.0,,-1.0,-0.7142857142857143,-0.2857142857142857,3.640679257301507,16,1,
26,2026-08-11,26,,,,,,,,,1,1,1.0
26,2026-08-13,22,26.0,,,4.0,,,,,2,2,0.0
26,2026-08-14,19,22.0,26.0,,3.0,2.3333333333333335,,,3.5118845842842465,3,2,0.0
26,2026-08-15,17,19.0,26.0,,2.0,3.0,,,3.9157800414902435,4,2,0.0
26,2026-08-16,15,17.0,22.0,,2.0,2.3333333333333335,,,4.324349662087931,5,2,0.0
26,2026-08-18,23,15.0,17.0,26.0,-8.0,-2.0,0.42857142857142855,-2.4285714285714284,4.0824829046386295,6,2,0.0
26,2026-08-20,32,23.0,15.0,22.0,-9.0,-5.666666666666667,-1.4285714285714286,-4.238095238095238,5.773502691896258,7,2,1.0
26,2026-08-21,34,32.0,23.0,19.0,-2.0,-3.6666666666666665,-2.142857142857143,-1.5238095238095237,6.824326235712107,8,2,1.0
26,2026-08-22,34,34.0,23.0,17.0,0.0,-3.6666666666666665,-2.4285714285714284,-1.2380952380952381,7.280109889280518,9,2,1.0
26,2026-08-23,28,34.0,32.0,15.0,6.0,1.3333333333333333,-1.8571428571428572,3.1904761904761907,6.944222218666553,10,2,1.0
26,2026-08-24,22,28.0,34.0,15.0,6.0,4.0,-1.0,5.0,6.649675316749068,11,2,
26,2026-08-25,20,22.0,34.0,23.0,2.0,4.666666666666667,0.42857142857142855,4.238095238095238,6.485414871895711,12,2,0.0
26,2026-08-26,17,20.0,28.0,23.0,3.0,3.6666666666666665,0.8571428571428571,2.8095238095238093,6.788470618138767,13,2,0.0
26,2026-08-27,17,17.0,22.0,32.0,0.0,1.6666666666666667,2.142857142857143,-0.47619047619047605,6.751068291531576,14,2,
26,2026-08-28,18,17.0,20.0,34.0,-1.0,0.6666666666666666,2.2857142857142856,-1.619047619047619,6.893884320587416,15,2,
26,2026-08-31,21,,18.0,22.0,,-1.0,0.14285714285714285,-1.1428571428571428,6.660603303277892,16,2,
26,2026-09-14,25,,,,,,,,,17,2,
26,2026-09-15,25,25.0,,,0.0,,,,,18,2,
27,2026-08-11,27,,,,,,,,,1,1,1.0
27,2026-08-13,16,27.0,,,11.0,,,,,2,2,0.0
27,2026-08-14,15,16.0,27.0,,1.0,4.0,,,6.658328118479393,3,2,0.0
27,2026-08-15,18,15.0,27.0,,-3.0,3.0,,,5.477225575051661,4,2,0.0
27,2026-08-16,20,18.0,16.0,,-2.0,-1.3333333333333333,,,4.764451699828638,5,2,0.0
27,2026-08-18,22,20.0,18.0,27.0,-2.0,-1.3333333333333333,0.7142857142857143,-2.0476190476190474,4.4121045620731465,6,2,0.0
27,2026-08-20,28,22.0,20.0,16.0,-6.0,-2.6666666666666665,-1.7142857142857142,-0.9523809523809523,5.11300861947808,7,2,0.0
27,2026-08-21,30,28.0,22.0,15.0,-2.0,-2.6666666666666665,-2.142857142857143,-0.5238095238095237,5.732115042211108,8,2,0.0
27,2026-08-22,32,30.0,22.0,18.0,-2.0,-3.3333333333333335,-2.0,-1.3333333333333335,6.31356564162527,9,2,1.0
27,2026-08-23,25,32.0,28.0,20.0,7.0,1.0,-0.7142857142857143,1.7142857142857144,5.982381539896037,10,2,1.0
27,2026-08-24,25,25.0,30.0,20.0,0.0,1.6666666666666667,-0.7142857142857143,2.380952380952381,5.698484647055502,11,2,
27,2026-08-25,23,25.0,32.0,22.0,2.0,3.0,-0.14285714285714285,3.142857142857143,5.434876152027642,12,2,1.0
27,2026-08-26,23,23.0,25.0,22.0,0.0,0.6666666666666666,-0.14285714285714285,0.8095238095238095,5.316498049952762,13,2,1.0
27,2026-08-27,20,23.0,25.0,28.0,3.0,1.6666666666666667,1.1428571428571428,0.523809523809524,5.161494516225473,14,2,
27,2026-08-28,20,20.0,23.0,30.0,0.0,1.0,1.4285714285714286,-0.4285714285714286,4.827804087542524,15,2,
27,2026-08-31,17,,20.0,25.0,,1.0,1.1428571428571428,-0.1428571428571428,4.5266885347800425,16,2,
27,2026-09-14,13,,,,,,,,,17,2,
27,2026-09-15,13,13.0,,,0.0,,,,,18,2,
28,2026-08-11,28,,,,,,,,,1,1,0.0
28,2026-08-13,31,28.0,,,-3.0,,,,,2,1,
28,2026-08-14,36,31.0,28.0,,-5.0,-2.6666666666666665,,,4.041451884327381,3,1,
28,2026-08-15,39,36.0,28.0,,-3.0,-3.6666666666666665,,,4.932882862316247,4,1,
28,2026-08-16,46,39.0,31.0,,-7.0,-5.0,,,7.035623639735144,5,1,
29,2026-08-11,29,,,,,,,,,1,1,1.0
29,2026-08-13,7,29.0,,,22.0,,,,,2,2,0.0
29,2026-08-14,7,7.0,29.0,,0.0,7.333333333333333,,,12.701705922171765,3,2,0.0
29,2026-08-15,8,7.0,29.0,,-1.0,7.0,,,10.843584893075414,4,2,0.0
29,2026-08-16,12,8.0,7.0,,-4.0,-1.6666666666666667,,,9.396807968666808,5,2,0.0
29,2026-08-18,22,12.0,8.0,29.0,-10.0,-4.666666666666667,1.0,-5.666666666666667,9.239408350466315,6,2,1.0
29,2026-08-20,22,22.0,12.0,7.0,0.0,-3.3333333333333335,-2.142857142857143,-1.1904761904761907,8.938946353165003,7,2,1.0
29,2026-08-21,24,22.0,22.0,7.0,-2.0,-0.6666666666666666,-2.4285714285714284,1.7619047619047619,8.830749846821778,8,2,1.0
29,2026-08-22,22,24.0,22.0,8.0,2.0,0.0,-2.0,2.0,8.470537173048708,9,2,1.0
29,2026-08-23,19,22.0,22.0,12.0,3.0,1.0,-1.0,2.0,8.011103405759894,10,2,1.0
29,2026-08-24,19,19.0,24.0,12.0,0.0,1.6666666666666667,-1.0,2.666666666666667,7.6193533488443395,11,2,
29,2026-08-25,17,19.0,22.0,22.0,2.0,1.6666666666666667,0.7142857142857143,0.9523809523809524,7.2655267385014,12,2,1.0
29,2026-08-26,15,17.0,19.0,22.0,2.0,1.3333333333333333,1.0,0.33333333333333326,6.278872703299727,13,2,1.0
29,2026-08-27,12,15.0,19.0,22.0,3.0,2.3333333333333335,1.4285714285714286,0.9047619047619049,6.121630417981714,14,2,
29,2026-08-28,11,12.0,17.0,24.0,1.0,2.0,1.8571428571428572,0.1428571428571428,5.727799953532972,15,2,
29,2026-08-31,9,,11.0,19.0,,0.6666666666666666,1.4285714285714286,-0.761904761904762,5.08652408553496,16,2,
29,2026-09-14,9,,,,,,,,,17,2,
29,2026-09-15,10,9.0,,,-1.0,,,,,18,2,
30,2026-08-11,30,,,,,,,,,1,1,0.0
30,2026-08-13,15,30.0,,,15.0,,,,,2,2,0.0
30,2026-08-14,17,15.0,30.0,,-2.0,4.333333333333333,,,8.144527815247077,3,2,0.0
30,2026-08-15,26,17.0,30.0,,-9.0,1.3333333333333333,,,7.164728420068226,4,2,0.0
30,2026-08-16,33,26.0,15.0,,-7.0,-6.0,,,7.918333157931662,5,2,0.0
30,2026-08-18,40,33.0,26.0,30.0,-7.0,-4.666666666666667,-1.4285714285714286,-3.238095238095238,9.579491983746667,6,2,0.0
30,2026-08-20,44,40.0,33.0,15.0,-4.0,-3.6666666666666665,-4.142857142857143,0.4761904761904767,10.889050857234002,7,2,0.0
30,2026-08-21,44,44.0,40.0,17.0,0.0,-1.3333333333333333,-3.857142857142857,2.5238095238095237,11.344444833107902,8,2,0.0
30,2026-08-22,43,44.0,40.0,26.0,1.0,-1.0,-2.4285714285714284,1.4285714285714284,11.325978005354672,9,2,0.0
30,2026-08-23,43,43.0,44.0,33.0,0.0,0.3333333333333333,-1.4285714285714286,1.7619047619047619,11.18779096455894,10,2,0.0
30,2026-08-24,38,43.0,44.0,33.0,5.0,2.0,-0.7142857142857143,2.7142857142857144,10.700042480799274,11,2,
30,2026-08-25,36,38.0,43.0,40.0,2.0,2.3333333333333335,0.5714285714285714,1.761904761904762,10.219930024074024,12,2,0.0
30,2026-08-26,37,36.0,43.0,40.0,-1.0,2.0,0.42857142857142855,1.5714285714285714,10.165300454651272,13,2,0.0
30,2026-08-27,34,37.0,38.0,44.0,3.0,1.3333333333333333,1.4285714285714286,-0.09523809523809534,9.734290434151339,14,2,
30,2026-08-28,31,34.0,36.0,44.0,3.0,1.6666666666666667,1.8571428571428572,-0.19047619047619047,7.882957924600742,15,2,
30,2026-08-31,25,,31.0,38.0,,2.0,1.8571428571428572,0.1428571428571428,6.034747866993436,16,2,
30,2026-09-14,18,,,,,,,,,17,2,
30,2026-09-15,15,18.0,,,3.0,,,,,18,2,
31,2026-08-11,31,,,,,,,,,1,1,0.0
31,2026-08-13,30,31.0,,,1.0,,,,,2,1,0.0
31,2026-08-14,30,30.0,31.0,,0.0,0.3333333333333333,,,0.5773502691896258,3,2,0.0
31,2026-08-15,28,30.0,31.0,,2.0,1.0,,,1.2583057392117916,4,1,0.0
31,2026-08-16,26,28.0,30.0,,2.0,1.3333333333333333,,,2.0,5,1,0.0
31,2026-08-18,29,26.0,28.0,31.0,-3.0,-0.3333333333333333,0.2857142857142857,-0.6190476190476191,1.7888543819998317,6,1,0.0
31,2026-08-20,34,29.0,26.0,30.0,-5.0,-2.6666666666666665,-0.5714285714285714,-2.095238095238095,2.4976179127511156,7,1,0.0
31,2026-08-21,37,34.0,29.0,30.0,-3.0,-2.6666666666666665,-1.0,-1.6666666666666665,3.4615231989895516,8,1,0.0
31,2026-08-22,37,37.0,29.0,28.0,0.0,-2.6666666666666665,-1.2857142857142858,-1.3809523809523807,3.8729833462074166,9,1,0.0
31,2026-08-23,31,37.0,34.0,26.0,6.0,1.0,-0.7142857142857143,1.7142857142857144,3.653004851412662,10,1,0.0
31,2026-08-24,29,31.0,37.0,26.0,2.0,2.6666666666666665,-0.42857142857142855,3.095238095238095,3.5342480234003233,11,1,
31,2026-08-25,29,29.0,37.0,29.0,0.0,2.6666666666666665,0.0,2.6666666666666665,3.423404295390331,12,1,0.0
31,2026-08-26,26,29.0,31.0,29.0,3.0,1.6666666666666667,0.42857142857142855,1.2380952380952381,3.7050334313299693,13,1,0.0
31,2026-08-27,28,26.0,29.0,34.0,-2.0,0.3333333333333333,0.8571428571428571,-0.5238095238095237,3.6144297702545787,14,1,
31,2026-08-28,25,28.0,29.0,37.0,3.0,1.3333333333333333,1.7142857142857142,-0.38095238095238093,3.9043040024554627,15,1,
31,2026-08-31,26,,25.0,29.0,,-0.3333333333333333,0.42857142857142855,-0.7619047619047619,4.229764661409555,16,1,
31,2026-09-14,35,,,,,,,,,17,1,
31,2026-09-15,35,35.0,,,0.0,,,,,18,1,
32,2026-08-11,32,,,,,,,,,1,1,0.0
32,2026-08-13,21,32.0,,,11.0,,,,,2,2,0.0
32,2026-08-14,21,21.0,32.0,,0.0,3.6666666666666665,,,6.3508529610858835,3,2,0.0
32,2026-08-15,27,21.0,32.0,,-6.0,1.6666666666666667,,,5.315072906367325,4,2,0.0
32,2026-08-16,34,27.0,21.0,,-7.0,-4.333333333333333,,,6.041522986797286,5,2,0.0
32,2026-08-18,37,34.0,27.0,32.0,-3.0,-3.3333333333333335,-0.7142857142857143,-2.619047619047619,6.772493386240156,6,2,0.0
32,2026-08-20,38,37.0,34.0,21.0,-1.0,-1.3333333333333333,-2.4285714285714284,1.0952380952380951,7.118052168020874,7,2,0.0
32,2026-08-21,38,38.0,37.0,21.0,0.0,-0.3333333333333333,-2.4285714285714284,2.095238095238095,7.171371656006362,8,2,0.0
32,2026-08-22,37,38.0,37.0,27.0,1.0,0.0,-1.4285714285714286,1.4285714285714286,7.0,9,2,0.0
32,2026-08-23,33,37.0,38.0,34.0,4.0,1.6666666666666667,0.14285714285714285,1.523809523809524,6.613118276073196,10,2,0.0
32,2026-08-24,30,33.0,38.0,34.0,3.0,2.6666666666666665,0.5714285714285714,2.095238095238095,6.297185518511063,11,2,
32,2026-08-25,28,30.0,37.0,37.0,2.0,3.0,1.2857142857142858,1.7142857142857142,6.095204274797945,12,2,0.0
32,2026-08-26,26,28.0,33.0,37.0,2.0,2.3333333333333335,1.5714285714285714,0.7619047619047621,6.278872703299727,13,2,0.0
32,2026-08-27,26,26.0,30.0,38.0,0.0,1.3333333333333333,1.7142857142857142,-0.38095238095238093,6.1592124038628056,14,2,
32,2026-08-28,26,26.0,28.0,38.0,0.0,0.6666666666666666,1.7142857142857142,-1.0476190476190474,5.654587427422001,15,2,
32,2026-08-31,22,,26.0,30.0,,1.3333333333333333,1.1428571428571428,0.19047619047619047,5.830951894845301,16,2,
32,2026-09-14,11,,,,,,,,,17,2,
32,2026-09-15,12,11.0,,,-1.0,,,,,18,2,
33,2026-08-11,33,,,,,,,,,1,1,0.0
33,2026-08-13,20,33.0,,,13.0,,,,,2,2,0.0
33,2026-08-14,19,20.0,33.0,,1.0,4.666666666666667,,,7.810249675906654,3,2,0.0
33,2026-08-15,23,19.0,33.0,,-4.0,3.3333333333333335,,,6.3966136874651625,4,2,0.0
33,2026-08-16,28,23.0,20.0,,-5.0,-2.6666666666666665,,,5.856620185738529,5,2,0.0
33,2026-08-18,34,28.0,23.0,33.0,-6.0,-3.6666666666666665,-0.14285714285714285,-3.5238095238095237,6.493586579592719,6,2,0.0
33,2026-08-20,37,34.0,28.0,20.0,-3.0,-3.0,-2.4285714285714284,-0.5714285714285716,7.20449595077698,7,2,0.0
33,2026-08-21,37,37.0,34.0,19.0,0.0,-1.0,-2.5714285714285716,1.5714285714285716,7.434235478033847,8,2,0.0
33,2026-08-22,35,37.0,34.0,23.0,2.0,-0.3333333333333333,-1.7142857142857142,1.380952380952381,7.2476049683863,9,2,0.0
33,2026-08-23,32,35.0,37.0,28.0,3.0,1.6666666666666667,-0.5714285714285714,2.238095238095238,6.876691711054734,10,2,0.0
33,2026-08-24,29,32.0,37.0,28.0,3.0,2.6666666666666665,-0.14285714285714285,2.8095238095238093,6.528260244366933,11,2,
33,2026-08-25,27,29.0,35.0,34.0,2.0,2.6666666666666665,1.0,1.6666666666666665,6.274044657446771,12,2,0.0
33,2026-08-26,25,27.0,32.0,34.0,2.0,2.3333333333333335,1.2857142857142858,1.0476190476190477,6.29333461735991,13,2,0.0
33,2026-08-27,25,25.0,29.0,37.0,0.0,1.3333333333333333,1.7142857142857142,-0.38095238095238093,6.118488165870507,14,2,
33,2026-08-28,23,25.0,27.0,37.0,2.0,1.3333333333333333,2.0,-0.6666666666666667,5.818846480100189,15,2,
33,2026-08-31,21,,23.0,29.0,,0.6666666666666666,1.1428571428571428,-0.47619047619047616,5.75088925929958,16,2,
33,2026-09-14,20,,,,,,,,,17,2,
33,2026-09-15,20,20.0,,,0.0,,,,,18,2,
34,2026-08-11,34,,,,,,,,,1,1,0.0
34,2026-08-13,25,34.0,,,9.0,,,,,2,2,0.0
34,2026-08-14,25,25.0,34.0,,0.0,3.0,,,5.196152422706632,3,2,0.0
34,2026-08-15,32,25.0,34.0,,-7.0,0.6666666666666666,,,4.69041575982343,4,2,0.0
34,2026-08-16,34,32.0,25.0,,-2.0,-3.0,,,4.636809247747852,5,2,0.0
34,2026-08-18,39,34.0,32.0,34.0,-5.0,-2.3333333333333335,-0.7142857142857143,-1.619047619047619,5.540758070878027,6,1,0.0
34,2026-08-20,43,39.0,34.0,25.0,-4.0,-3.0,-2.5714285714285716,-0.4285714285714284,6.66904719402933,7,1,0.0
34,2026-08-21,44,43.0,39.0,25.0,-1.0,-1.6666666666666667,-2.7142857142857144,1.0476190476190477,7.270291799999699,8,1,0.0
34,2026-08-22,43,44.0,39.0,32.0,1.0,-1.3333333333333333,-1.5714285714285714,0.23809523809523814,7.367345368433448,9,1,0.0
34,2026-08-23,40,43.0,43.0,34.0,3.0,1.0,-0.8571428571428571,1.8571428571428572,7.093815773067568,10,1,0.0
34,2026-08-24,35,40.0,44.0,34.0,5.0,3.0,-0.14285714285714285,3.142857142857143,6.7352532516332575,11,1,
34,2026-08-25,35,35.0,43.0,39.0,0.0,2.6666666666666665,0.5714285714285714,2.095238095238095,6.42615394660403,12,1,0.0
34,2026-08-26,36,35.0,40.0,39.0,-1.0,1.3333333333333333,0.42857142857142855,0.9047619047619047,6.402532642823794,13,1,0.0
34,2026-08-27,34,36.0,35.0,43.0,2.0,0.3333333333333333,1.2857142857142858,-0.9523809523809526,6.152964680458873,14,1,
34,2026-08-28,33,34.0,35.0,44.0,1.0,0.6666666666666666,1.5714285714285714,-0.9047619047619048,5.331329751860874,15,1,
34,2026-08-31,28,,33.0,35.0,,1.6666666666666667,1.0,0.6666666666666667,4.981785003207366,16,2,
34,2026-09-14,50,,,,,,,,,17,1,
35,2026-08-11,35,,,,,,,,,1,1,0.0
35,2026-08-13,31,35.0,,,4.0,,,,,2,2,0.0
35,2026-08-14,31,31.0,35.0,,0.0,1.3333333333333333,,,2.309401076758503,3,2,0.0
35,2026-08-15,31,31.0,35.0,,0.0,1.3333333333333333,,,2.0,4,2,0.0
35,2026-08-16,31,31.0,31.0,,0.0,0.0,,,1.7888543819998315,5,2,0.0
35,2026-08-18,35,31.0,31.0,35.0,-4.0,-1.3333333333333333,0.0,-1.3333333333333333,2.065591117977289,6,2,0.0
35,2026-08-20,41,35.0,31.0,31.0,-6.0,-3.3333333333333335,-1.4285714285714286,-1.9047619047619049,3.779644730092272,7,2,0.0
35,2026-08-21,40,41.0,35.0,31.0,1.0,-1.6666666666666667,-1.2857142857142858,-0.38095238095238093,4.172614801981401,8,2,0.0
35,2026-08-22,40,40.0,35.0,31.0,0.0,-1.6666666666666667,-1.2857142857142858,-0.38095238095238093,4.330127018922194,9,2,0.0
35,2026-08-23,35,40.0,41.0,31.0,5.0,2.0,-0.5714285714285714,2.571428571428571,4.08248290463863,10,2,0.0
35,2026-08-24,32,35.0,40.0,31.0,3.0,2.6666666666666665,-0.14285714285714285,2.8095238095238093,3.9772077916777016,11,2,
35,2026-08-25,31,32.0,40.0,35.0,1.0,3.0,0.5714285714285714,2.428571428571429,3.941811612428832,12,2,0.0
35,2026-08-26,29,31.0,35.0,35.0,2.0,2.0,0.8571428571428571,1.1428571428571428,4.231018216873469,13,2,0.0
35,2026-08-27,27,29.0,32.0,41.0,2.0,1.6666666666666667,2.0,-0.33333333333333326,4.482158362858633,14,2,
35,2026-08-28,24,27.0,31.0,40.0,3.0,2.3333333333333335,2.2857142857142856,0.047619047619047894,5.161494516225474,15,2,
35,2026-08-31,22,,24.0,32.0,,0.6666666666666666,1.4285714285714286,-0.761904761904762,6.515715268068845,16,2,
35,2026-09-14,34,,,,,,,,,17,2,
35,2026-09-15,34,34.0,,,0.0,,,,,18,2,
36,2026-08-11,36,,,,,,,,,1,1,0.0
36,2026-08-13,38,36.0,,,-2.0,,,,,2,1,
36,2026-08-14,37,38.0,36.0,,1.0,-0.3333333333333333,,,1.0,3,1,0.0
36,2026-08-15,40,37.0,36.0,,-3.0,-1.3333333333333333,,,1.707825127659933,4,1,0.0
36,2026-08-16,41,40.0,38.0,,-1.0,-1.0,,,2.073644135332772,5,1,0.0
36,2026-08-20,49,,41.0,38.0,,-2.6666666666666665,-1.5714285714285714,-1.0952380952380951,4.708148963941845,6,1,0.0
36,2026-08-21,50,49.0,,37.0,-1.0,,-1.8571428571428572,,5.68205194324324,7,1,0.0
36,2026-08-22,50,50.0,,40.0,0.0,,-1.4285714285714286,,6.045954964153424,8,1,0.0
36,2026-08-23,47,50.0,49.0,41.0,3.0,0.6666666666666666,-0.8571428571428571,1.5238095238095237,5.840471822645077,9,1,0.0
36,2026-08-24,43,47.0,50.0,41.0,4.0,2.3333333333333335,-0.2857142857142857,2.619047619047619,5.506561742341788,10,1,
36,2026-08-25,38,43.0,50.0,41.0,5.0,4.0,0.42857142857142855,3.5714285714285716,5.445598723239297,11,1,0.0
36,2026-08-26,37,38.0,47.0,,1.0,3.3333333333333335,,,5.330870643542368,12,1,0.0
36,2026-08-27,33,37.0,43.0,49.0,4.0,3.3333333333333335,2.2857142857142856,1.047619047619048,5.8068663640294815,13,1,
36,2026-08-28,34,33.0,38.0,50.0,-1.0,1.3333333333333333,2.2857142857142856,-0.9523809523809523,6.156420644458527,14,1,
36,2026-08-31,32,,34.0,43.0,,0.6666666666666666,1.5714285714285714,-0.9047619047619048,7.334090869963972,15,1,
36,2026-09-14,47,,,,,,,,,16,1,
36,2026-09-15,46,47.0,,,1.0,,,,,17,1,
37,2026-08-11,37,,,,,,,,,1,1,0.0
37,2026-08-13,39,37.0,,,-2.0,,,,,2,2,0.0
